record_ID,sku_id,day,month,year,cost,predicted_demand
223604,222087,27,8,2025,225.8625,214
223630,222087,27,8,2025,235.125,134
223649,222087,27,8,2025,243.675,101
223665,222087,27,8,2025,202.35,212
223682,222087,27,8,2025,226.575,285
223703,222087,27,8,2025,227.2875,171
223725,222087,27,8,2025,224.4375,251
223748,222087,27,8,2025,236.55,153
223767,222087,27,8,2025,218.025,203
223791,222087,27,8,2025,241.5375,132
223812,222087,27,8,2025,227.2875,149
223839,222087,27,8,2025,205.9125,268
223857,222087,27,8,2025,227.2875,206
223879,222087,27,8,2025,227.2875,187
223903,222087,27,8,2025,243.675,163
223925,222087,27,8,2025,242.25,111
223945,222087,27,8,2025,241.5375,112
223964,222087,27,8,2025,239.4,115
223984,222087,27,8,2025,227.2875,118
224009,222087,27,8,2025,227.2875,153
224027,222087,27,8,2025,234.4125,133
224046,222087,27,8,2025,225.8625,162
224070,222087,27,8,2025,227.2875,166
224096,222087,27,8,2025,241.5375,138
224136,222087,3,9,2025,227.2875,149
224161,222087,3,9,2025,241.5375,165
224185,222087,3,9,2025,238.6875,127
224211,222087,3,9,2025,205.9125,219
224236,222087,3,9,2025,227.2875,197
224259,222087,3,9,2025,227.2875,142
224285,222087,3,9,2025,222.3,270
224306,222087,3,9,2025,210.9,284
224328,222087,3,9,2025,219.45,230
224351,222087,3,9,2025,241.5375,139
224369,222087,3,9,2025,219.45,206
224388,222087,3,9,2025,227.2875,186
224411,222087,3,9,2025,227.2875,187
224429,222087,3,9,2025,213.75,259
224452,222087,3,9,2025,240.1125,129
224476,222087,3,9,2025,239.4,147
224496,222087,3,9,2025,227.2875,153
224524,222087,3,9,2025,227.2875,174
224547,222087,3,9,2025,225.15,251
224570,222087,3,9,2025,222.3,253
224598,222087,3,9,2025,227.2875,201
224617,222087,3,9,2025,228.7125,209
224642,222087,3,9,2025,226.575,226
224666,222087,3,9,2025,242.25,156
224687,222087,3,9,2025,227.2875,148
224706,222087,3,9,2025,227.2875,198
224744,222087,3,9,2025,235.125,162
224769,222087,3,9,2025,228.0,134
224790,222087,3,9,2025,227.2875,134
224815,222087,3,9,2025,234.4125,156
224835,222087,3,9,2025,215.175,220
224856,222087,3,9,2025,231.5625,159
224878,222087,3,9,2025,241.5375,117
224902,222087,3,9,2025,217.3125,204
224918,222087,3,9,2025,213.75,256
224936,222087,3,9,2025,227.2875,144
224973,222087,3,9,2025,242.25,163
224997,222087,3,9,2025,232.9875,136
225020,222087,3,9,2025,241.5375,106
225037,222087,3,9,2025,224.4375,218
225059,222087,3,9,2025,227.2875,175
225081,222087,3,9,2025,227.2875,176
225104,222087,3,9,2025,199.5,314
225125,222087,3,9,2025,223.0125,265
225146,222087,3,9,2025,229.425,187
225166,222087,3,9,2025,214.4625,208
225188,222087,3,9,2025,227.2875,134
225207,222087,3,9,2025,227.2875,157
225234,222087,3,9,2025,225.8625,224
225260,222087,3,9,2025,215.175,251
225279,222087,3,9,2025,225.15,236
225295,222087,3,9,2025,212.325,221
225311,222087,3,9,2025,226.575,218
225332,222087,3,9,2025,214.4625,216
225354,222087,3,9,2025,224.4375,241
225377,222087,3,9,2025,236.55,151
225396,222087,3,9,2025,230.85,164
225420,222087,3,9,2025,241.5375,103
225441,222087,3,9,2025,227.2875,160
225468,222087,3,9,2025,203.775,273
225486,222087,3,9,2025,227.2875,186
225507,222087,3,9,2025,227.2875,200
225532,222087,3,9,2025,232.9875,198
225554,222087,3,9,2025,242.25,115
225574,222087,3,9,2025,241.5375,122
225593,222087,3,9,2025,215.8875,248
225613,222087,3,9,2025,227.2875,140
225638,222087,3,9,2025,227.2875,139
225656,222087,3,9,2025,234.4125,148
225675,222087,3,9,2025,214.4625,197
225699,222087,3,9,2025,227.2875,157
225725,222087,3,9,2025,241.5375,156
225765,222087,10,9,2025,227.2875,128
225790,222087,10,9,2025,241.5375,179
225814,222087,10,9,2025,234.4125,133
225841,222087,10,9,2025,208.7625,210
225866,222087,10,9,2025,227.2875,154
225888,222087,10,9,2025,227.2875,146
225914,222087,10,9,2025,233.7,190
225935,222087,10,9,2025,242.25,121
225958,222087,10,9,2025,218.025,191
225980,222087,10,9,2025,219.45,284
225998,222087,10,9,2025,241.5375,174
226017,222087,10,9,2025,215.8875,187
226040,222087,10,9,2025,215.175,231
226058,222087,10,9,2025,216.6,197
226081,222087,10,9,2025,228.0,153
226105,222087,10,9,2025,222.3,205
226125,222087,10,9,2025,218.025,250
226153,222087,10,9,2025,227.2875,155
226176,222087,10,9,2025,218.025,231
226200,222087,10,9,2025,228.0,191
226229,222087,10,9,2025,212.325,214
226248,222087,10,9,2025,235.125,153
226274,222087,10,9,2025,226.575,186
226298,222087,10,9,2025,242.25,158
226319,222087,10,9,2025,227.2875,133
226338,222087,10,9,2025,227.2875,203
226378,222087,10,9,2025,230.1375,193
226403,222087,10,9,2025,239.4,84
226424,222087,10,9,2025,213.75,181
226450,222087,10,9,2025,215.175,226
226471,222087,10,9,2025,196.65,280
226492,222087,10,9,2025,231.5625,195
226515,222087,10,9,2025,230.85,124
226539,222087,10,9,2025,198.7875,324
226554,222087,10,9,2025,210.1875,201
226572,222087,10,9,2025,216.6,191
226609,222087,10,9,2025,242.25,132
226634,222087,10,9,2025,231.5625,136
226657,222087,10,9,2025,224.4375,256
226674,222087,10,9,2025,231.5625,197
226695,222087,10,9,2025,229.425,135
226717,222087,10,9,2025,227.2875,126
226740,222087,10,9,2025,215.175,256
226761,222087,10,9,2025,241.5375,132
226783,222087,10,9,2025,215.175,199
226801,222087,10,9,2025,199.5,341
226822,222087,10,9,2025,222.3,256
226841,222087,10,9,2025,206.625,286
226867,222087,10,9,2025,210.1875,134
226892,222087,10,9,2025,212.325,151
226911,222087,10,9,2025,242.25,98
226927,222087,10,9,2025,227.2875,78
226944,222087,10,9,2025,214.4625,276
226965,222087,10,9,2025,215.8875,161
226986,222087,10,9,2025,202.35,280
227009,222087,10,9,2025,242.25,132
227028,222087,10,9,2025,221.5875,213
227052,222087,10,9,2025,231.5625,200
227072,222087,10,9,2025,223.0125,221
227099,222087,10,9,2025,222.3,272
227117,222087,10,9,2025,221.5875,265
227139,222087,10,9,2025,227.2875,199
227164,222087,10,9,2025,230.1375,221
227186,222087,10,9,2025,228.0,138
227206,222087,10,9,2025,227.2875,141
227225,222087,10,9,2025,211.6125,291
227245,222087,10,9,2025,215.8875,199
227270,222087,10,9,2025,218.7375,192
227288,222087,10,9,2025,234.4125,170
227307,222087,10,9,2025,228.7125,142
227331,222087,10,9,2025,227.2875,134
227357,222087,10,9,2025,230.1375,184
227397,222087,17,9,2025,209.475,208
227422,222087,17,9,2025,220.1625,187
227446,222087,17,9,2025,216.6,298
227473,222087,17,9,2025,210.9,219
227498,222087,17,9,2025,213.0375,137
227521,222087,17,9,2025,210.1875,140
227547,222087,17,9,2025,223.725,142
227567,222087,17,9,2025,242.25,156
227590,222087,17,9,2025,223.0125,190
227613,222087,17,9,2025,230.85,229
227631,222087,17,9,2025,230.1375,171
227650,222087,17,9,2025,205.9125,216
227673,222087,17,9,2025,221.5875,260
227691,222087,17,9,2025,220.1625,313
227714,222087,17,9,2025,224.4375,252
227738,222087,17,9,2025,210.9,265
227758,222087,17,9,2025,202.35,191
227786,222087,17,9,2025,205.9125,175
227809,222087,17,9,2025,218.025,229
227833,222087,17,9,2025,207.3375,180
227862,222087,17,9,2025,205.9125,142
227881,222087,17,9,2025,224.4375,187
227907,222087,17,9,2025,226.575,131
227931,222087,17,9,2025,242.25,162
227952,222087,17,9,2025,211.6125,246
227972,222087,17,9,2025,222.3,246
228012,222087,17,9,2025,214.4625,263
228037,222087,17,9,2025,219.45,219
228058,222087,17,9,2025,212.325,275
228084,222087,17,9,2025,221.5875,208
228104,222087,17,9,2025,192.375,294
228124,222087,17,9,2025,227.2875,176
228147,222087,17,9,2025,210.1875,166
228171,222087,17,9,2025,219.45,143
228187,222087,17,9,2025,203.0625,261
228205,222087,17,9,2025,208.7625,179
228241,222087,17,9,2025,242.25,91
228266,222087,17,9,2025,230.85,109
228289,222087,17,9,2025,210.9,218
228306,222087,17,9,2025,227.2875,131
228328,222087,17,9,2025,206.625,265
228350,222087,17,9,2025,216.6,184
228373,222087,17,9,2025,220.1625,208
228394,222087,17,9,2025,241.5375,149
228416,222087,17,9,2025,196.65,345
228436,222087,17,9,2025,194.5125,320
228458,222087,17,9,2025,203.775,200
228477,222087,17,9,2025,211.6125,209
228504,222087,17,9,2025,226.575,127
228530,222087,17,9,2025,227.2875,103
228549,222087,17,9,2025,242.25,103
228565,222087,17,9,2025,212.325,189
228582,222087,17,9,2025,199.5,343
228603,222087,17,9,2025,216.6,244
228625,222087,17,9,2025,213.0375,242
228648,222087,17,9,2025,242.25,80
228667,222087,17,9,2025,222.3,170
228691,222087,17,9,2025,231.5625,184
228712,222087,17,9,2025,209.475,225
228739,222087,17,9,2025,225.8625,218
228757,222087,17,9,2025,205.2,260
228779,222087,17,9,2025,205.9125,202
228804,222087,17,9,2025,230.1375,173
228826,222087,17,9,2025,230.1375,97
228846,222087,17,9,2025,227.2875,90
228865,222087,17,9,2025,214.4625,259
228885,222087,17,9,2025,214.4625,168
228910,222087,17,9,2025,222.3,229
228928,222087,17,9,2025,227.2875,208
228947,222087,17,9,2025,222.3,255
228971,222087,17,9,2025,227.2875,197
228997,222087,17,9,2025,221.5875,260
229037,222087,24,9,2025,204.4875,278
229062,222087,24,9,2025,210.1875,222
229086,222087,24,9,2025,227.2875,108
229113,222087,24,9,2025,214.4625,179
229138,222087,24,9,2025,193.8,189
229161,222087,24,9,2025,216.6,185
229187,222087,24,9,2025,220.875,144
229208,222087,24,9,2025,227.2875,130
229231,222087,24,9,2025,216.6,181
229254,222087,24,9,2025,227.2875,112
229272,222087,24,9,2025,227.2875,115
229291,222087,24,9,2025,193.8,335
229314,222087,24,9,2025,219.45,154
229332,222087,24,9,2025,227.2875,143
229355,222087,24,9,2025,213.0375,184
229378,222087,24,9,2025,204.4875,163
229398,222087,24,9,2025,203.775,154
229426,222087,24,9,2025,205.9125,150
229449,222087,24,9,2025,213.0375,156
229473,222087,24,9,2025,209.475,112
229501,222087,24,9,2025,200.2125,113
229520,222087,24,9,2025,216.6,172
229546,222087,24,9,2025,201.6375,132
229570,222087,24,9,2025,227.2875,119
229591,222087,24,9,2025,213.0375,133
229611,222087,24,9,2025,222.3,131
229651,222087,24,9,2025,215.175,175
229676,222087,24,9,2025,200.2125,160
229697,222087,24,9,2025,212.325,151
229723,222087,24,9,2025,217.3125,158
229744,222087,24,9,2025,214.4625,144
229765,222087,24,9,2025,227.2875,82
229788,222087,24,9,2025,220.1625,164
229812,222087,24,9,2025,219.45,175
229828,222087,24,9,2025,227.2875,136
229846,222087,24,9,2025,215.8875,235
229883,222087,24,9,2025,219.45,173
229908,222087,24,9,2025,208.7625,239
229931,222087,24,9,2025,216.6,158
229948,222087,24,9,2025,227.2875,95
229970,222087,24,9,2025,215.175,209
229992,222087,24,9,2025,194.5125,250
230015,222087,24,9,2025,218.025,167
230036,222087,24,9,2025,227.2875,125
230058,222087,24,9,2025,215.8875,188
230078,222087,24,9,2025,203.0625,163
230100,222087,24,9,2025,209.475,146
230119,222087,24,9,2025,194.5125,204
230146,222087,24,9,2025,213.0375,147
230172,222087,24,9,2025,222.3,97
230191,222087,24,9,2025,242.25,93
230207,222087,24,9,2025,206.625,158
230224,222087,24,9,2025,216.6,163
230244,222087,24,9,2025,218.7375,162
230266,222087,24,9,2025,213.75,246
230289,222087,24,9,2025,227.2875,135
230307,222087,24,9,2025,227.2875,157
230330,222087,24,9,2025,231.5625,127
230351,222087,24,9,2025,212.325,206
230378,222087,24,9,2025,217.3125,186
230396,222087,24,9,2025,214.4625,217
230418,222087,24,9,2025,204.4875,191
230443,222087,24,9,2025,217.3125,183
230465,222087,24,9,2025,208.05,166
230485,222087,24,9,2025,227.2875,88
230504,222087,24,9,2025,209.475,209
230524,222087,24,9,2025,195.225,196
230549,222087,24,9,2025,205.2,133
230567,222087,24,9,2025,227.2875,130
230585,222087,24,9,2025,222.3,142
230609,222087,24,9,2025,213.75,181
230635,222087,24,9,2025,221.5875,152
230675,222087,1,10,2025,200.925,229
230700,222087,1,10,2025,215.175,217
230724,222087,1,10,2025,227.2875,88
230751,222087,1,10,2025,215.175,206
230776,222087,1,10,2025,221.5875,181
230799,222087,1,10,2025,208.05,196
230825,222087,1,10,2025,227.2875,152
230846,222087,1,10,2025,227.2875,128
230869,222087,1,10,2025,220.875,243
230892,222087,1,10,2025,227.2875,189
230910,222087,1,10,2025,227.2875,196
230929,222087,1,10,2025,197.3625,328
230952,222087,1,10,2025,220.1625,236
230970,222087,1,10,2025,214.4625,249
230993,222087,1,10,2025,227.2875,178
231017,222087,1,10,2025,227.2875,111
231037,222087,1,10,2025,205.9125,213
231065,222087,1,10,2025,198.075,329
231088,222087,1,10,2025,207.3375,180
231112,222087,1,10,2025,227.2875,149
231141,222087,1,10,2025,207.3375,185
231160,222087,1,10,2025,204.4875,128
231185,222087,1,10,2025,212.325,140
231209,222087,1,10,2025,227.2875,108
231230,222087,1,10,2025,194.5125,198
231250,222087,1,10,2025,213.0375,165
231290,222087,1,10,2025,218.025,168
231315,222087,1,10,2025,227.2875,103
231336,222087,1,10,2025,206.625,227
231362,222087,1,10,2025,214.4625,151
231383,222087,1,10,2025,223.725,134
231404,222087,1,10,2025,227.2875,131
231427,222087,1,10,2025,215.175,205
231451,222087,1,10,2025,214.4625,151
231467,222087,1,10,2025,227.2875,110
231484,222087,1,10,2025,220.875,246
231521,222087,1,10,2025,203.775,270
231546,222087,1,10,2025,218.025,209
231569,222087,1,10,2025,227.2875,123
231586,222087,1,10,2025,227.2875,157
231608,222087,1,10,2025,206.625,266
231630,222087,1,10,2025,222.3,195
231653,222087,1,10,2025,202.35,251
231674,222087,1,10,2025,227.2875,177
231696,222087,1,10,2025,200.925,198
231716,222087,1,10,2025,227.2875,146
231738,222087,1,10,2025,216.6,163
231757,222087,1,10,2025,202.35,161
231784,222087,1,10,2025,218.025,200
231810,222087,1,10,2025,227.2875,126
231829,222087,1,10,2025,242.25,146
231845,222087,1,10,2025,227.2875,148
231862,222087,1,10,2025,211.6125,320
231883,222087,1,10,2025,227.2875,159
231905,222087,1,10,2025,222.3,208
231928,222087,1,10,2025,210.9,292
231947,222087,1,10,2025,227.2875,175
231971,222087,1,10,2025,231.5625,202
231992,222087,1,10,2025,214.4625,202
232019,222087,1,10,2025,219.45,196
232037,222087,1,10,2025,227.2875,164
232059,222087,1,10,2025,210.1875,266
232084,222087,1,10,2025,215.175,224
232106,222087,1,10,2025,213.0375,194
232126,222087,1,10,2025,227.2875,94
232145,222087,1,10,2025,200.2125,219
232165,222087,1,10,2025,213.0375,165
232190,222087,1,10,2025,215.175,142
232208,222087,1,10,2025,227.2875,99
232227,222087,1,10,2025,212.325,167
232251,222087,1,10,2025,203.0625,160
232277,222087,1,10,2025,220.875,189
212828,222765,16,7,2025,239.4,85
212872,222765,16,7,2025,239.4,45
212892,222765,16,7,2025,239.4,43
212910,222765,16,7,2025,231.5625,70
212929,222765,16,7,2025,251.5125,91
212949,222765,16,7,2025,254.3625,85
212969,222765,16,7,2025,236.55,68
212993,222765,16,7,2025,239.4,45
213036,222765,16,7,2025,254.3625,87
213064,222765,16,7,2025,257.925,69
213087,222765,16,7,2025,237.2625,65
213109,222765,16,7,2025,239.4,71
213140,222765,16,7,2025,254.3625,82
213159,222765,16,7,2025,239.4,39
213187,222765,16,7,2025,253.65,98
213207,222765,16,7,2025,239.4,55
213230,222765,16,7,2025,257.925,76
213250,222765,16,7,2025,254.3625,97
213268,222765,16,7,2025,239.4,61
213292,222765,16,7,2025,239.4,80
213315,222765,16,7,2025,239.4,54
213336,222765,16,7,2025,257.925,71
213383,222765,16,7,2025,239.4,61
213403,222765,16,7,2025,239.4,57
213426,222765,16,7,2025,239.4,67
213448,222765,16,7,2025,254.3625,75
213466,222765,16,7,2025,254.3625,83
213484,222765,16,7,2025,254.3625,90
213505,222765,16,7,2025,239.4,78
213521,222765,16,7,2025,239.4,45
213546,222765,16,7,2025,239.4,43
213567,222765,16,7,2025,239.4,40
213608,222765,16,7,2025,239.4,63
213630,222765,16,7,2025,254.3625,101
213653,222765,16,7,2025,239.4,64
213673,222765,16,7,2025,232.275,84
213696,222765,16,7,2025,239.4,63
213716,222765,16,7,2025,254.3625,89
213736,222765,16,7,2025,254.3625,70
213758,222765,16,7,2025,254.3625,74
213785,222765,16,7,2025,247.95,126
213809,222765,16,7,2025,239.4,63
213829,222765,16,7,2025,239.4,55
213862,222765,16,7,2025,254.3625,77
213883,222765,16,7,2025,257.925,67
213905,222765,16,7,2025,254.3625,97
213928,222765,16,7,2025,239.4,85
213947,222765,16,7,2025,239.4,70
213971,222765,16,7,2025,239.4,54
213994,222765,16,7,2025,254.3625,77
214017,222765,16,7,2025,257.925,83
214035,222765,16,7,2025,254.3625,103
214061,222765,16,7,2025,254.3625,117
214084,222765,16,7,2025,235.8375,81
214104,222765,16,7,2025,237.2625,58
214124,222765,16,7,2025,232.275,78
214144,222765,16,7,2025,239.4,44
214164,222765,16,7,2025,254.3625,110
214187,222765,16,7,2025,254.3625,57
214205,222765,16,7,2025,257.925,56
214226,222765,16,7,2025,239.4,78
214251,222765,16,7,2025,254.3625,98
214276,222765,16,7,2025,239.4,67
214316,222765,23,7,2025,254.3625,108
214341,222765,23,7,2025,239.4,87
214366,222765,23,7,2025,239.4,62
214393,222765,23,7,2025,254.3625,142
214417,222765,23,7,2025,254.3625,85
214440,222765,23,7,2025,252.9375,102
214466,222765,23,7,2025,239.4,95
214510,222765,23,7,2025,239.4,49
214530,222765,23,7,2025,239.4,52
214550,222765,23,7,2025,239.4,54
214569,222765,23,7,2025,254.3625,134
214590,222765,23,7,2025,246.525,102
214610,222765,23,7,2025,239.4,63
214634,222765,23,7,2025,239.4,71
214676,222765,23,7,2025,254.3625,102
214704,222765,23,7,2025,257.925,80
214727,222765,23,7,2025,239.4,78
214749,222765,23,7,2025,239.4,75
214780,222765,23,7,2025,244.3875,84
214799,222765,23,7,2025,239.4,48
214826,222765,23,7,2025,254.3625,127
214846,222765,23,7,2025,239.4,68
214869,222765,23,7,2025,257.925,107
214889,222765,23,7,2025,254.3625,121
214907,222765,23,7,2025,239.4,65
214931,222765,23,7,2025,239.4,82
214954,222765,23,7,2025,239.4,62
214975,222765,23,7,2025,257.925,92
215022,222765,23,7,2025,239.4,73
215043,222765,23,7,2025,238.6875,71
215066,222765,23,7,2025,239.4,86
215088,222765,23,7,2025,254.3625,87
215106,222765,23,7,2025,254.3625,103
215124,222765,23,7,2025,254.3625,90
215145,222765,23,7,2025,239.4,85
215161,222765,23,7,2025,239.4,48
215185,222765,23,7,2025,239.4,52
215206,222765,23,7,2025,239.4,45
215247,222765,23,7,2025,235.125,89
215269,222765,23,7,2025,254.3625,126
215292,222765,23,7,2025,239.4,71
215312,222765,23,7,2025,239.4,63
215335,222765,23,7,2025,239.4,65
215355,222765,23,7,2025,254.3625,96
215375,222765,23,7,2025,254.3625,98
215397,222765,23,7,2025,254.3625,109
215424,222765,23,7,2025,254.3625,135
215448,222765,23,7,2025,239.4,70
215468,222765,23,7,2025,239.4,56
215501,222765,23,7,2025,254.3625,102
215521,222765,23,7,2025,257.925,84
215543,222765,23,7,2025,254.3625,116
215566,222765,23,7,2025,239.4,101
215585,222765,23,7,2025,239.4,69
215608,222765,23,7,2025,239.4,62
215631,222765,23,7,2025,254.3625,99
215654,222765,23,7,2025,257.925,99
215672,222765,23,7,2025,254.3625,118
215698,222765,23,7,2025,254.3625,132
215722,222765,23,7,2025,239.4,81
215742,222765,23,7,2025,237.2625,66
215762,222765,23,7,2025,239.4,63
215781,222765,23,7,2025,239.4,38
215801,222765,23,7,2025,254.3625,130
215824,222765,23,7,2025,254.3625,74
215842,222765,23,7,2025,257.925,85
215863,222765,23,7,2025,239.4,85
215888,222765,23,7,2025,254.3625,126
215913,222765,23,7,2025,239.4,73
215953,222765,30,7,2025,277.1625,100
215978,222765,30,7,2025,239.4,94
216003,222765,30,7,2025,239.4,79
216030,222765,30,7,2025,273.6,135
216053,222765,30,7,2025,277.1625,84
216077,222765,30,7,2025,274.3125,99
216103,222765,30,7,2025,239.4,80
216147,222765,30,7,2025,239.4,64
216167,222765,30,7,2025,239.4,62
216186,222765,30,7,2025,239.4,52
216205,222765,30,7,2025,276.45,108
216226,222765,30,7,2025,276.45,127
216246,222765,30,7,2025,239.4,93
216270,222765,30,7,2025,239.4,89
216312,222765,30,7,2025,273.6,120
216340,222765,30,7,2025,277.1625,84
216363,222765,30,7,2025,239.4,81
216385,222765,30,7,2025,239.4,82
216416,222765,30,7,2025,275.7375,120
216435,222765,30,7,2025,239.4,70
216463,222765,30,7,2025,277.1625,122
216483,222765,30,7,2025,239.4,80
216506,222765,30,7,2025,276.45,123
216526,222765,30,7,2025,276.45,97
216544,222765,30,7,2025,239.4,64
216568,222765,30,7,2025,239.4,82
216591,222765,30,7,2025,239.4,69
216612,222765,30,7,2025,276.45,90
216659,222765,30,7,2025,239.4,94
216680,222765,30,7,2025,238.6875,91
216703,222765,30,7,2025,239.4,85
216725,222765,30,7,2025,276.45,72
216743,222765,30,7,2025,277.1625,127
216761,222765,30,7,2025,277.1625,97
216782,222765,30,7,2025,239.4,81
216798,222765,30,7,2025,239.4,64
216823,222765,30,7,2025,239.4,69
216844,222765,30,7,2025,239.4,52
216885,222765,30,7,2025,239.4,77
216905,222765,30,7,2025,275.025,110
216928,222765,30,7,2025,239.4,74
216948,222765,30,7,2025,239.4,70
216971,222765,30,7,2025,239.4,75
216991,222765,30,7,2025,277.1625,82
217011,222765,30,7,2025,277.1625,127
217033,222765,30,7,2025,272.8875,99
217060,222765,30,7,2025,277.1625,99
217084,222765,30,7,2025,239.4,64
217104,222765,30,7,2025,239.4,64
217137,222765,30,7,2025,277.1625,105
217158,222765,30,7,2025,257.925,94
217180,222765,30,7,2025,277.1625,103
217202,222765,30,7,2025,227.2875,66
217221,222765,30,7,2025,239.4,80
217244,222765,30,7,2025,239.4,65
217267,222765,30,7,2025,277.1625,76
217290,222765,30,7,2025,276.45,97
217308,222765,30,7,2025,277.1625,99
217334,222765,30,7,2025,276.45,99
217358,222765,30,7,2025,239.4,64
217378,222765,30,7,2025,237.2625,64
217398,222765,30,7,2025,239.4,64
217418,222765,30,7,2025,239.4,48
217438,222765,30,7,2025,270.75,100
217461,222765,30,7,2025,277.1625,97
217479,222765,30,7,2025,277.1625,119
217500,222765,30,7,2025,239.4,81
217525,222765,30,7,2025,277.1625,101
217550,222765,30,7,2025,239.4,63
217590,222765,6,8,2025,277.1625,110
217615,222765,6,8,2025,239.4,88
217640,222765,6,8,2025,239.4,88
217667,222765,6,8,2025,277.1625,116
217691,222765,6,8,2025,277.1625,104
217715,222765,6,8,2025,277.1625,104
217741,222765,6,8,2025,239.4,90
217784,222765,6,8,2025,239.4,84
217804,222765,6,8,2025,239.4,84
217824,222765,6,8,2025,239.4,52
217843,222765,6,8,2025,277.1625,81
217864,222765,6,8,2025,277.1625,115
217884,222765,6,8,2025,239.4,93
217908,222765,6,8,2025,235.8375,71
217951,222765,6,8,2025,277.1625,103
217979,222765,6,8,2025,277.1625,90
218002,222765,6,8,2025,239.4,89
218024,222765,6,8,2025,239.4,86
218055,222765,6,8,2025,277.1625,114
218074,222765,6,8,2025,239.4,85
218102,222765,6,8,2025,277.1625,113
218122,222765,6,8,2025,239.4,88
218145,222765,6,8,2025,277.1625,120
218165,222765,6,8,2025,277.1625,100
218183,222765,6,8,2025,239.4,83
218207,222765,6,8,2025,239.4,93
218229,222765,6,8,2025,239.4,84
218250,222765,6,8,2025,277.1625,71
218297,222765,6,8,2025,239.4,91
218318,222765,6,8,2025,239.4,100
218341,222765,6,8,2025,239.4,78
218363,222765,6,8,2025,277.1625,63
218381,222765,6,8,2025,277.1625,115
218399,222765,6,8,2025,277.1625,104
218420,222765,6,8,2025,239.4,90
218436,222765,6,8,2025,236.55,65
218461,222765,6,8,2025,239.4,78
218482,222765,6,8,2025,239.4,54
218523,222765,6,8,2025,239.4,61
218545,222765,6,8,2025,277.1625,77
218568,222765,6,8,2025,239.4,75
218588,222765,6,8,2025,239.4,83
218611,222765,6,8,2025,239.4,78
218631,222765,6,8,2025,277.1625,63
218651,222765,6,8,2025,277.1625,115
218673,222765,6,8,2025,277.1625,104
218700,222765,6,8,2025,275.7375,104
218724,222765,6,8,2025,237.2625,64
218744,222765,6,8,2025,239.4,82
218777,222765,6,8,2025,277.1625,92
218798,222765,6,8,2025,277.1625,92
218820,222765,6,8,2025,277.1625,99
218842,222765,6,8,2025,239.4,90
218860,222765,6,8,2025,239.4,84
218884,222765,6,8,2025,239.4,84
218907,222765,6,8,2025,277.1625,68
218930,222765,6,8,2025,277.1625,103
218948,222765,6,8,2025,277.1625,104
218974,222765,6,8,2025,276.45,104
218998,222765,6,8,2025,235.125,62
219018,222765,6,8,2025,237.2625,64
219038,222765,6,8,2025,239.4,69
219058,222765,6,8,2025,228.7125,53
219078,222765,6,8,2025,277.1625,70
219101,222765,6,8,2025,277.1625,81
219119,222765,6,8,2025,277.1625,113
219140,222765,6,8,2025,239.4,88
219165,222765,6,8,2025,277.1625,107
219190,222765,6,8,2025,239.4,82
219229,222765,13,8,2025,277.1625,86
219254,222765,13,8,2025,239.4,68
219279,222765,13,8,2025,239.4,65
219306,222765,13,8,2025,277.1625,95
219330,222765,13,8,2025,277.1625,83
219354,222765,13,8,2025,277.1625,84
219380,222765,13,8,2025,239.4,70
219422,222765,13,8,2025,239.4,60
219442,222765,13,8,2025,239.4,61
219462,222765,13,8,2025,239.4,42
219481,222765,13,8,2025,277.1625,70
219502,222765,13,8,2025,277.1625,96
219522,222765,13,8,2025,239.4,74
219546,222765,13,8,2025,239.4,74
219588,222765,13,8,2025,277.1625,91
219615,222765,13,8,2025,277.1625,83
219638,222765,13,8,2025,239.4,70
219660,222765,13,8,2025,239.4,70
219691,222765,13,8,2025,277.1625,91
219710,222765,13,8,2025,239.4,65
219738,222765,13,8,2025,270.75,91
219758,222765,13,8,2025,222.3,73
219780,222765,13,8,2025,277.1625,120
219800,222765,13,8,2025,277.1625,93
219818,222765,13,8,2025,239.4,66
219842,222765,13,8,2025,239.4,75
219865,222765,13,8,2025,239.4,61
219886,222765,13,8,2025,274.3125,55
219933,222765,13,8,2025,239.4,62
219954,222765,13,8,2025,239.4,66
219977,222765,13,8,2025,239.4,47
219999,222765,13,8,2025,277.1625,52
220017,222765,13,8,2025,277.1625,96
220035,222765,13,8,2025,277.1625,84
220056,222765,13,8,2025,239.4,70
220072,222765,13,8,2025,239.4,60
220096,222765,13,8,2025,239.4,61
220116,222765,13,8,2025,239.4,42
220156,222765,13,8,2025,239.4,51
220178,222765,13,8,2025,273.6,69
220201,222765,13,8,2025,239.4,47
220221,222765,13,8,2025,239.4,52
220244,222765,13,8,2025,239.4,47
220263,222765,13,8,2025,277.1625,52
220283,222765,13,8,2025,277.1625,96
220305,222765,13,8,2025,277.1625,84
220332,222765,13,8,2025,277.1625,83
220356,222765,13,8,2025,239.4,61
220376,222765,13,8,2025,239.4,60
220409,222765,13,8,2025,277.1625,81
220429,222765,13,8,2025,277.1625,83
220450,222765,13,8,2025,277.1625,84
220473,222765,13,8,2025,239.4,70
220492,222765,13,8,2025,239.4,60
220516,222765,13,8,2025,239.4,61
220539,222765,13,8,2025,277.1625,55
220562,222765,13,8,2025,277.1625,84
220580,222765,13,8,2025,277.1625,84
220606,222765,13,8,2025,277.1625,83
220630,222765,13,8,2025,239.4,61
220650,222765,13,8,2025,217.3125,48
220670,222765,13,8,2025,239.4,69
